Time: 4.703337900 seconds | CompleteTranslationUnit;
Time: 0.001829999 seconds | std::__1::map<float, std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > >, std::__1::less<float>, std::__1::allocator<std::__1::pair<const float, std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > > > > >::map;
Time: 0.001829000 seconds | std::__1::set<example::thrift27::Struct5, std::__1::less<example::thrift27::Struct5>, std::__1::allocator<example::thrift27::Struct5> >::set;
Time: 0.001817999 seconds | std::__1::pair<const float, example::thrift12::Struct3>;
Time: 0.001814000 seconds | std::__1::map<signed char, short, std::__1::less<signed char>, std::__1::allocator<std::__1::pair<const signed char, short> > >::map;
Time: 0.001812000 seconds | std::__1::map<short, std::__1::map<double, std::__1::basic_string<char>, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, std::__1::basic_string<char> > > >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::map<double, std::__1::basic_string<char>, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, std::__1::basic_string<char> > > > > > >::map;
Time: 0.001811000 seconds | std::__1::pair<std::__1::__tree_const_iterator<double, std::__1::__tree_node<double, void *> *, long>, bool>;
Time: 0.001808000 seconds | std::__1::map<short, long long, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, long long> > >::map;
Time: 0.001802999 seconds | std::__1::vector<example::thrift29::Struct3, std::__1::allocator<example::thrift29::Struct3> >;
Time: 0.001800000 seconds | std::__1::vector<example::thrift27::Struct1, std::__1::allocator<example::thrift27::Struct1> >;
Time: 0.001799999 seconds | std::__1::map<short, std::__1::vector<example::thrift12::Struct4, std::__1::allocator<example::thrift12::Struct4> >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::vector<example::thrift12::Struct4, std::__1::allocator<example::thrift12::Struct4> > > > >::map;
Time: 0.001799000 seconds | std::__1::map<std::__1::set<long long, std::__1::less<long long>, std::__1::allocator<long long> >, bool, std::__1::less<std::__1::set<long long, std::__1::less<long long>, std::__1::allocator<long long> > >, std::__1::allocator<std::__1::pair<const std::__1::set<long long, std::__1::less<long long>, std::__1::allocator<long long> >, bool> > >::map;
Time: 0.001799000 seconds | std::__1::map<short, std::__1::vector<example::thrift12::Struct20, std::__1::allocator<example::thrift12::Struct20> >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::vector<example::thrift12::Struct20, std::__1::allocator<example::thrift12::Struct20> > > > >::map;
Time: 0.001799000 seconds | std::__1::map<example::thrift32::Struct4, signed char, std::__1::less<example::thrift32::Struct4>, std::__1::allocator<std::__1::pair<const example::thrift32::Struct4, signed char> > >::map;
Time: 0.001799000 seconds | std::__1::map<bool, std::__1::map<float, signed char, std::__1::less<float>, std::__1::allocator<std::__1::pair<const float, signed char> > >, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::map<float, signed char, std::__1::less<float>, std::__1::allocator<std::__1::pair<const float, signed char> > > > > >::map;
Time: 0.001797999 seconds | std::__1::operator<<std::__1::basic_string<char>, double, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, double> > >;
Time: 0.001794000 seconds | std::__1::operator==<float, std::__1::allocator<float> >;
Time: 0.001794000 seconds | std::__1::operator<<std::__1::map<bool, std::__1::basic_string<char>, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::basic_string<char> > > >, example::thrift32::Struct7, std::__1::less<std::__1::map<bool, std::__1::basic_string<char>, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::basic_string<char> > > > >, std::__1::allocator<std::__1::pair<const std::__1::map<bool, std::__1::basic_string<char>, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::basic_string<char> > > >, example::thrift32::Struct7> > >;
Time: 0.001792000 seconds | std::__1::operator<<example::thrift12::Struct26, bool, std::__1::less<example::thrift12::Struct26>, std::__1::allocator<std::__1::pair<const example::thrift12::Struct26, bool> > >;
Time: 0.001792000 seconds | std::__1::map<std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > >, short, std::__1::less<std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > > >, std::__1::allocator<std::__1::pair<const std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > >, short> > >::map;
Time: 0.001792000 seconds | std::__1::map<signed char, signed char, std::__1::less<signed char>, std::__1::allocator<std::__1::pair<const signed char, signed char> > >::map;
Time: 0.001789999 seconds | std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > >::map;
Time: 0.001789000 seconds | std::__1::map<example::thrift32::Struct4, signed char, std::__1::less<example::thrift32::Struct4>, std::__1::allocator<std::__1::pair<const example::thrift32::Struct4, signed char> > >::map;
Time: 0.001787000 seconds | std::__1::operator<<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > >;
Time: 0.001786999 seconds | std::__1::operator<<signed char, bool, std::__1::less<signed char>, std::__1::allocator<std::__1::pair<const signed char, bool> > >;
Time: 0.001786000 seconds | std::__1::operator<<std::__1::basic_string<char>, signed char, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, signed char> > >;
Time: 0.001784999 seconds | std::__1::map<float, bool, std::__1::less<float>, std::__1::allocator<std::__1::pair<const float, bool> > >::map;
Time: 0.001782000 seconds | std::__1::operator<<double, std::__1::basic_string<char>, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, std::__1::basic_string<char> > > >;
Time: 0.001781999 seconds | std::__1::map<long long, std::__1::basic_string<char>, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::basic_string<char> > > >::map;
Time: 0.001778999 seconds | std::__1::operator<<std::__1::map<std::__1::basic_string<char>, double, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, double> > >, long long, std::__1::less<std::__1::map<std::__1::basic_string<char>, double, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, double> > > >, std::__1::allocator<std::__1::pair<const std::__1::map<std::__1::basic_string<char>, double, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, double> > >, long long> > >;
Time: 0.001778999 seconds | std::__1::operator<<int, example::thrift32::Struct0, std::__1::less<int>, std::__1::allocator<std::__1::pair<const int, example::thrift32::Struct0> > >;
Time: 0.001776000 seconds | std::__1::set<example::thrift12::Struct5, std::__1::less<example::thrift12::Struct5>, std::__1::allocator<example::thrift12::Struct5> >::set;
Time: 0.001775000 seconds | std::__1::operator<<short, std::__1::map<bool, long long, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, long long> > >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::map<bool, long long, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, long long> > > > > >;
Time: 0.001770999 seconds | std::__1::vector<std::__1::map<example::thrift27::Struct2, int, std::__1::less<example::thrift27::Struct2>, std::__1::allocator<std::__1::pair<const example::thrift27::Struct2, int> > >, std::__1::allocator<std::__1::map<example::thrift27::Struct2, int, std::__1::less<example::thrift27::Struct2>, std::__1::allocator<std::__1::pair<const example::thrift27::Struct2, int> > > > >;
Time: 0.001770000 seconds | std::__1::operator==<long long, std::__1::less<long long>, std::__1::allocator<long long> >;
Time: 0.001763999 seconds | std::__1::map<std::__1::set<example::thrift32::Struct0, std::__1::less<example::thrift32::Struct0>, std::__1::allocator<example::thrift32::Struct0> >, short, std::__1::less<std::__1::set<example::thrift32::Struct0, std::__1::less<example::thrift32::Struct0>, std::__1::allocator<example::thrift32::Struct0> > >, std::__1::allocator<std::__1::pair<const std::__1::set<example::thrift32::Struct0, std::__1::less<example::thrift32::Struct0>, std::__1::allocator<example::thrift32::Struct0> >, short> > >::map;
Time: 0.001762999 seconds | std::__1::operator<<example::thrift12::Struct27, bool, std::__1::less<example::thrift12::Struct27>, std::__1::allocator<std::__1::pair<const example::thrift12::Struct27, bool> > >;
Time: 0.001761000 seconds | std::__1::map<long long, std::__1::map<double, short, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, short> > >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::map<double, short, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, short> > > > > >::map;
Time: 0.001760999 seconds | std::__1::operator<<std::__1::set<short, std::__1::less<short>, std::__1::allocator<short> >, double, std::__1::less<std::__1::set<short, std::__1::less<short>, std::__1::allocator<short> > >, std::__1::allocator<std::__1::pair<const std::__1::set<short, std::__1::less<short>, std::__1::allocator<short> >, double> > >;
Time: 0.001760000 seconds | std::__1::operator<<double, std::__1::set<double, std::__1::less<double>, std::__1::allocator<double> >, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, std::__1::set<double, std::__1::less<double>, std::__1::allocator<double> > > > >;
Time: 0.001759999 seconds | std::__1::map<long long, std::__1::map<long long, example::thrift12::Struct1, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, example::thrift12::Struct1> > >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::map<long long, example::thrift12::Struct1, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, example::thrift12::Struct1> > > > > >::map;
Time: 0.001752999 seconds | std::__1::operator==<signed char, std::__1::less<signed char>, std::__1::allocator<signed char> >;
Time: 0.001751999 seconds | std::__1::operator==<int, std::__1::allocator<int> >;
Time: 0.001746999 seconds | std::__1::vector<example::thrift12::Struct20, std::__1::allocator<example::thrift12::Struct20> >;
Time: 0.001745999 seconds | std::__1::map<std::__1::basic_string<char>, std::__1::map<std::__1::map<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > >, signed char, std::__1::less<std::__1::map<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > > >, std::__1::allocator<std::__1::pair<const std::__1::map<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > >, signed char> > >, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, std::__1::map<std::__1::map<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > >, signed char, std::__1::less<std::__1::map<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > > >, std::__1::allocator<std::__1::pair<const std::__1::map<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > >, signed char> > > > > >::map;
Time: 0.001742000 seconds | std::__1::set<std::__1::map<bool, float, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, float> > >, std::__1::less<std::__1::map<bool, float, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, float> > > >, std::__1::allocator<std::__1::map<bool, float, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, float> > > > >::set;
Time: 0.001741000 seconds | std::__1::operator<<std::__1::map<short, double, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, double> > >, signed char, std::__1::less<std::__1::map<short, double, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, double> > > >, std::__1::allocator<std::__1::pair<const std::__1::map<short, double, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, double> > >, signed char> > >;
Time: 0.001739000 seconds | std::__1::set<example::thrift27::Struct13, std::__1::less<example::thrift27::Struct13>, std::__1::allocator<example::thrift27::Struct13> >::set;
Time: 0.001738000 seconds | std::__1::map<short, float, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, float> > >::map;
Time: 0.001736999 seconds | std::__1::operator==<long long, std::__1::allocator<long long> >;
Time: 0.001735000 seconds | std::__1::map<std::__1::vector<std::__1::map<double, example::thrift12::Struct15, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, example::thrift12::Struct15> > >, std::__1::allocator<std::__1::map<double, example::thrift12::Struct15, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, example::thrift12::Struct15> > > > >, example::thrift12::Struct0, std::__1::less<std::__1::vector<std::__1::map<double, example::thrift12::Struct15, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, example::thrift12::Struct15> > >, std::__1::allocator<std::__1::map<double, example::thrift12::Struct15, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, example::thrift12::Struct15> > > > > >, std::__1::allocator<std::__1::pair<const std::__1::vector<std::__1::map<double, example::thrift12::Struct15, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, example::thrift12::Struct15> > >, std::__1::allocator<std::__1::map<double, example::thrift12::Struct15, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, example::thrift12::Struct15> > > > >, example::thrift12::Struct0> > >::map;
Time: 0.001734000 seconds | std::__1::map<example::thrift12::Struct25, std::__1::basic_string<char>, std::__1::less<example::thrift12::Struct25>, std::__1::allocator<std::__1::pair<const example::thrift12::Struct25, std::__1::basic_string<char> > > >::map;
Time: 0.001732999 seconds | std::__1::map<short, std::__1::map<bool, float, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, float> > >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::map<bool, float, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, float> > > > > >::map;
Time: 0.001730999 seconds | std::__1::operator<<float, std::__1::vector<short, std::__1::allocator<short> >, std::__1::less<float>, std::__1::allocator<std::__1::pair<const float, std::__1::vector<short, std::__1::allocator<short> > > > >;
Time: 0.001730999 seconds | std::__1::map<long long, std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > > > > >::map;
Time: 0.001730000 seconds | std::__1::map<short, int, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, int> > >::map;
Time: 0.001728999 seconds | std::__1::set<std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > >, std::__1::less<std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > > >, std::__1::allocator<std::__1::set<std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::basic_string<char> > > > >::set;
Time: 0.001727000 seconds | std::__1::map<example::thrift12::Struct27, bool, std::__1::less<example::thrift12::Struct27>, std::__1::allocator<std::__1::pair<const example::thrift12::Struct27, bool> > >::map;
Time: 0.001725999 seconds | std::__1::operator<<double, signed char, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, signed char> > >;
Time: 0.001724999 seconds | std::__1::operator<<std::__1::vector<bool, std::__1::allocator<bool> >, std::__1::basic_string<char>, std::__1::less<std::__1::vector<bool, std::__1::allocator<bool> > >, std::__1::allocator<std::__1::pair<const std::__1::vector<bool, std::__1::allocator<bool> >, std::__1::basic_string<char> > > >;
Time: 0.001723000 seconds | std::__1::operator<<std::__1::map<long long, std::__1::basic_string<char>, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::basic_string<char> > > >, bool, std::__1::less<std::__1::map<long long, std::__1::basic_string<char>, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::basic_string<char> > > > >, std::__1::allocator<std::__1::pair<const std::__1::map<long long, std::__1::basic_string<char>, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::basic_string<char> > > >, bool> > >;
Time: 0.001722999 seconds | std::__1::set<std::__1::vector<short, std::__1::allocator<short> >, std::__1::less<std::__1::vector<short, std::__1::allocator<short> > >, std::__1::allocator<std::__1::vector<short, std::__1::allocator<short> > > >::set;
Time: 0.001714000 seconds | std::__1::set<double, std::__1::less<double>, std::__1::allocator<double> >::set;
Time: 0.001711000 seconds | std::__1::map<std::__1::basic_string<char>, short, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, short> > >::map;
Time: 0.001706999 seconds | std::__1::map<std::__1::basic_string<char>, std::__1::basic_string<char>, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, std::__1::basic_string<char> > > >::map;
Time: 0.001706000 seconds | std::__1::operator<<short, short, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, short> > >;
Time: 0.001703000 seconds | std::__1::operator<<std::__1::basic_string<char>, example::thrift32::Struct0, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, example::thrift32::Struct0> > >;
Time: 0.001703000 seconds | std::__1::map<int, std::__1::vector<std::__1::basic_string<char>, std::__1::allocator<std::__1::basic_string<char> > >, std::__1::less<int>, std::__1::allocator<std::__1::pair<const int, std::__1::vector<std::__1::basic_string<char>, std::__1::allocator<std::__1::basic_string<char> > > > > >::map;
Time: 0.001702000 seconds | std::__1::operator<<long long, signed char, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, signed char> > >;
Time: 0.001701999 seconds | std::__1::operator<<example::thrift32::Struct4, signed char, std::__1::less<example::thrift32::Struct4>, std::__1::allocator<std::__1::pair<const example::thrift32::Struct4, signed char> > >;
Time: 0.001701000 seconds | std::__1::set<std::__1::map<bool, std::__1::basic_string<char>, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::basic_string<char> > > >, std::__1::less<std::__1::map<bool, std::__1::basic_string<char>, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::basic_string<char> > > > >, std::__1::allocator<std::__1::map<bool, std::__1::basic_string<char>, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::basic_string<char> > > > > >::set;
Time: 0.001701000 seconds | std::__1::map<float, short, std::__1::less<float>, std::__1::allocator<std::__1::pair<const float, short> > >::map;
Time: 0.001699000 seconds | std::__1::map<long long, bool, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, bool> > >::map;
Time: 0.001697000 seconds | std::__1::map<bool, std::__1::map<std::__1::basic_string<char>, float, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, float> > >, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::map<std::__1::basic_string<char>, float, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, float> > > > > >::map;
Time: 0.001692999 seconds | std::__1::pair<const int, std::__1::set<double, std::__1::less<double>, std::__1::allocator<double> > >;
Time: 0.001692000 seconds | std::__1::vector<std::__1::basic_string<char>, std::__1::allocator<std::__1::basic_string<char> > >::vector;
Time: 0.001692000 seconds | std::__1::operator<<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > >;
Time: 0.001689999 seconds | std::__1::set<std::__1::map<short, example::thrift32::Struct1, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, example::thrift32::Struct1> > >, std::__1::less<std::__1::map<short, example::thrift32::Struct1, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, example::thrift32::Struct1> > > >, std::__1::allocator<std::__1::map<short, example::thrift32::Struct1, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, example::thrift32::Struct1> > > > >::set;
Time: 0.001689000 seconds | std::__1::map<std::__1::map<double, bool, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, bool> > >, std::__1::basic_string<char>, std::__1::less<std::__1::map<double, bool, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, bool> > > >, std::__1::allocator<std::__1::pair<const std::__1::map<double, bool, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, bool> > >, std::__1::basic_string<char> > > >::map;
Time: 0.001686999 seconds | std::__1::pair<const std::__1::vector<float, std::__1::allocator<float> >, short>;
Time: 0.001685999 seconds | std::__1::operator<<long long, std::__1::vector<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> >, std::__1::allocator<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> > > >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::vector<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> >, std::__1::allocator<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> > > > > > >;
Time: 0.001685000 seconds | std::__1::set<std::__1::map<long long, std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> > > > >, std::__1::less<std::__1::map<long long, std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> > > > > >, std::__1::allocator<std::__1::map<long long, std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> > > > > > >::set;
Time: 0.001684000 seconds | std::__1::map<int, example::thrift32::Struct0, std::__1::less<int>, std::__1::allocator<std::__1::pair<const int, example::thrift32::Struct0> > >::map;
Time: 0.001683999 seconds | std::__1::map<example::thrift20::Struct0, signed char, std::__1::less<example::thrift20::Struct0>, std::__1::allocator<std::__1::pair<const example::thrift20::Struct0, signed char> > >::map;
Time: 0.001681000 seconds | std::__1::pair<std::__1::__tree_const_iterator<std::__1::basic_string<char>, std::__1::__tree_node<std::__1::basic_string<char>, void *> *, long>, bool>;
Time: 0.001681000 seconds | std::__1::map<short, std::__1::vector<bool, std::__1::allocator<bool> >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::vector<bool, std::__1::allocator<bool> > > > >::map;
Time: 0.001678999 seconds | std::__1::operator<<example::thrift12::Struct25, std::__1::basic_string<char>, std::__1::less<example::thrift12::Struct25>, std::__1::allocator<std::__1::pair<const example::thrift12::Struct25, std::__1::basic_string<char> > > >;
Time: 0.001675000 seconds | std::__1::map<std::__1::vector<bool, std::__1::allocator<bool> >, bool, std::__1::less<std::__1::vector<bool, std::__1::allocator<bool> > >, std::__1::allocator<std::__1::pair<const std::__1::vector<bool, std::__1::allocator<bool> >, bool> > >::map;
Time: 0.001674999 seconds | std::__1::operator<<double, std::__1::vector<int, std::__1::allocator<int> >, std::__1::less<double>, std::__1::allocator<std::__1::pair<const double, std::__1::vector<int, std::__1::allocator<int> > > > >;
Time: 0.001673999 seconds | std::__1::map<long long, std::__1::vector<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> >, std::__1::allocator<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> > > >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::vector<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> >, std::__1::allocator<std::__1::set<bool, std::__1::less<bool>, std::__1::allocator<bool> > > > > > >::map;
Time: 0.001671999 seconds | std::__1::operator<<short, std::__1::map<bool, float, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, float> > >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::map<bool, float, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, float> > > > > >;
Time: 0.001662000 seconds | std::__1::operator<<short, std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> >, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::set<float, std::__1::less<float>, std::__1::allocator<float> > > > >;
Time: 0.001655999 seconds | std::__1::map<example::thrift27::Struct0, std::__1::basic_string<char>, std::__1::less<example::thrift27::Struct0>, std::__1::allocator<std::__1::pair<const example::thrift27::Struct0, std::__1::basic_string<char> > > >::map;
Time: 0.001655000 seconds | std::__1::map<long long, std::__1::map<bool, std::__1::basic_string<char>, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::basic_string<char> > > >, std::__1::less<long long>, std::__1::allocator<std::__1::pair<const long long, std::__1::map<bool, std::__1::basic_string<char>, std::__1::less<bool>, std::__1::allocator<std::__1::pair<const bool, std::__1::basic_string<char> > > > > > >::map;
Time: 0.001654999 seconds | std::__1::map<std::__1::basic_string<char>, signed char, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, signed char> > >::map;
Time: 0.001654000 seconds | std::__1::operator<<std::__1::vector<example::thrift29::Struct0, std::__1::allocator<example::thrift29::Struct0> >, std::__1::less<std::__1::vector<example::thrift29::Struct0, std::__1::allocator<example::thrift29::Struct0> > >, std::__1::allocator<std::__1::vector<example::thrift29::Struct0, std::__1::allocator<example::thrift29::Struct0> > > >;
Time: 0.001651999 seconds | std::__1::map<signed char, double, std::__1::less<signed char>, std::__1::allocator<std::__1::pair<const signed char, double> > >::map;
Time: 0.001651000 seconds | std::__1::operator<<std::__1::vector<float, std::__1::allocator<float> >, short, std::__1::less<std::__1::vector<float, std::__1::allocator<float> > >, std::__1::allocator<std::__1::pair<const std::__1::vector<float, std::__1::allocator<float> >, short> > >;
Time: 0.001650000 seconds | std::__1::pair<const short, example::thrift32::Struct1>;
Time: 0.001649999 seconds | std::__1::operator<<int, signed char, std::__1::less<int>, std::__1::allocator<std::__1::pair<const int, signed char> > >;
Time: 0.001648000 seconds | std::__1::operator<<example::thrift20::Struct4, long long, std::__1::less<example::thrift20::Struct4>, std::__1::allocator<std::__1::pair<const example::thrift20::Struct4, long long> > >;
Time: 0.001646000 seconds | std::__1::operator<<std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > >, short, std::__1::less<std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > > >, std::__1::allocator<std::__1::pair<const std::__1::map<short, std::__1::basic_string<char>, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, std::__1::basic_string<char> > > >, short> > >;
Time: 0.001646000 seconds | std::__1::operator<<float, std::__1::map<std::__1::basic_string<char>, signed char, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, signed char> > >, std::__1::less<float>, std::__1::allocator<std::__1::pair<const float, std::__1::map<std::__1::basic_string<char>, signed char, std::__1::less<std::__1::basic_string<char> >, std::__1::allocator<std::__1::pair<const std::__1::basic_string<char>, signed char> > > > > >;
Time: 0.001646000 seconds | std::__1::map<example::thrift19::Struct2, example::thrift19::Struct0, std::__1::less<example::thrift19::Struct2>, std::__1::allocator<std::__1::pair<const example::thrift19::Struct2, example::thrift19::Struct0> > >::map;
Time: 0.001644999 seconds | std::__1::map<short, signed char, std::__1::less<short>, std::__1::allocator<std::__1::pair<const short, signed char> > >::map;
